Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,8243.900391,8291.00,8243.75,8282.700195,000,8282.700195
2014-12-30,8260.299805,8268.25,8220.549805,8248.25,000,8248.25
2014-12-29,8214.700195,8279.150391,8214.700195,8246.299805,000,8246.299805
2014-12-26,8204.799805,8234.549805,8147.950195,8200.700195,000,8200.700195
2014-12-24,8272.049805,8286.400391,8155.25,8174.100098,000,8174.100098
2014-12-23,8324.599609,8364.75,8252.849609,8267.00,000,8267.00
2014-12-22,8255.00,8330.950195,8228.200195,8324.00,000,8324.00
2014-12-19,8230.450195,8263.450195,8208.599609,8225.200195,174800,8225.200195
2014-12-18,8138.899902,8174.299805,8084.899902,8159.299805,000,8159.299805
2014-12-17,8041.200195,8082.00,7961.350098,8029.799805,000,8029.799805
2014-12-16,8172.600098,8189.350098,8052.600098,8067.600098,000,8067.600098
2014-12-15,8160.75,8242.400391,8152.50,8219.599609,000,8219.599609
2014-12-12,8302.00,8321.900391,8216.299805,8224.099609,138100,8224.099609
2014-12-11,8338.849609,8348.299805,8272.400391,8292.900391,000,8292.900391
2014-12-10,8318.049805,8376.799805,8317.00,8355.650391,000,8355.650391
2014-12-09,8439.299805,8444.50,8330.50,8340.700195,146300,8340.700195
2014-12-08,8538.650391,8546.349609,8432.25,8438.25,163800,8438.25
2014-12-05,8584.25,8588.349609,8523.900391,8538.299805,143300,8538.299805
2014-12-04,8582.400391,8626.950195,8526.400391,8564.400391,143500,8564.400391
2014-12-03,8528.700195,8546.950195,8508.349609,8537.650391,153200,8537.650391
2014-12-02,8535.450195,8560.200195,8504.650391,8524.700195,137400,8524.700195
2014-12-01,8605.099609,8623.00,8545.150391,8555.900391,152000,8555.900391
2014-11-28,8516.799805,8617.00,8516.25,8588.25,197200,8588.25
2014-11-27,8477.799805,8506.75,8456.349609,8494.200195,194300,8494.200195
2014-11-26,8450.299805,8500.299805,8438.650391,8475.75,151900,8475.75
2014-11-25,8530.799805,8535.349609,8429.450195,8463.099609,271900,8463.099609
2014-11-24,8490.950195,8534.650391,8490.799805,8530.150391,140700,8530.150391
2014-11-21,8408.200195,8489.799805,8398.599609,8477.349609,137000,8477.349609
2014-11-20,8406.50,8410.849609,8353.150391,8401.900391,122800,8401.900391
2014-11-19,8440.650391,8455.650391,8360.50,8382.299805,125400,8382.299805
2014-11-18,8441.25,8454.50,8407.25,8425.900391,134700,8425.900391
2014-11-17,8378.400391,8438.099609,8349.099609,8430.75,113900,8430.75
