Date,Open,High,Low,Close,Volume,Adj Close
2014-12-31,6547.00,6578.200195,6547.00,6566.100098,125563600,6566.100098
2014-12-30,6633.50,6633.50,6528.899902,6547.00,337948000,6547.00
2014-12-29,6609.899902,6652.00,6587.899902,6633.50,350346200,6633.50
2014-12-24,6598.200195,6618.100098,6586.100098,6609.899902,253486900,6609.899902
2014-12-23,6576.700195,6620.50,6576.700195,6598.200195,380283900,6598.200195
2014-12-22,6545.299805,6621.00,6545.299805,6576.700195,483625300,6576.700195
2014-12-19,6466.00,6566.899902,6466.00,6545.299805,1144608500,6545.299805
2014-12-18,6336.50,6466.00,6336.50,6466.00,967411900,6466.00
2014-12-17,6331.799805,6359.700195,6240.299805,6336.50,745851900,6336.50
2014-12-16,6182.700195,6331.799805,6144.700195,6331.799805,1037451400,6331.799805
2014-12-15,6300.600098,6356.299805,6182.700195,6182.700195,985776000,6182.700195
2014-12-12,6461.700195,6461.700195,6297.399902,6300.600098,793966500,6300.600098
2014-12-11,6500.00,6521.700195,6441.299805,6461.700195,757393100,6461.700195
2014-12-10,6529.50,6565.799805,6500.00,6500.00,692354700,6500.00
2014-12-09,6672.200195,6672.200195,6529.50,6529.50,951132300,6529.50
2014-12-08,6742.799805,6742.799805,6672.200195,6672.200195,513903800,6672.200195
2014-12-05,6679.399902,6751.299805,6679.399902,6742.799805,678464700,6742.799805
2014-12-04,6716.600098,6734.00,6672.700195,6679.399902,699897800,6679.399902
2014-12-03,6742.100098,6753.200195,6713.799805,6716.600098,707002000,6716.600098
2014-12-02,6656.399902,6744.299805,6656.399902,6742.100098,654954300,6742.100098
2014-12-01,6722.600098,6722.600098,6637.399902,6656.399902,728046400,6656.399902
2014-11-28,6723.399902,6734.700195,6667.100098,6722.600098,839390500,6722.600098
2014-11-27,6729.200195,6749.899902,6713.799805,6723.399902,517208400,6723.399902
2014-11-26,6731.100098,6765.00,6718.50,6729.200195,586890500,6729.200195
2014-11-25,6729.799805,6750.899902,6709.299805,6731.100098,907288200,6731.100098
2014-11-24,6750.799805,6764.00,6720.100098,6729.799805,680406300,6729.799805
2014-11-21,6678.899902,6773.100098,6678.899902,6750.799805,845575400,6750.799805
2014-11-20,6696.600098,6696.799805,6641.100098,6678.899902,640496600,6678.899902
2014-11-19,6709.100098,6718.899902,6678.100098,6696.600098,802689100,6696.600098
2014-11-18,6672.00,6714.100098,6671.799805,6709.100098,653233800,6709.100098
2014-11-17,6654.399902,6681.600098,6616.100098,6672.00,537365300,6672.00
2014-11-14,6635.50,6654.399902,6610.100098,6654.399902,627535100,6654.399902
2014-11-13,6611.00,6645.899902,6596.899902,6635.50,721388700,6635.50
2014-11-12,6627.399902,6629.299805,6588.899902,6611.00,703040700,6611.00
2014-11-11,6611.299805,6632.600098,6605.299805,6627.399902,764945500,6627.399902
2014-11-10,6567.200195,6611.299805,6566.799805,6611.299805,575418400,6611.299805
2014-11-07,6551.200195,6608.200195,6551.200195,6567.200195,764955100,6567.200195
2014-11-06,6539.100098,6580.200195,6503.799805,6551.200195,799914900,6551.200195
2014-11-05,6454.00,6539.100098,6454.00,6539.100098,769396700,6539.100098
2014-11-04,6488.00,6510.299805,6444.899902,6454.00,816651600,6454.00
2014-11-03,6546.50,6559.600098,6478.50,6488.00,712567500,6488.00
2014-10-31,6463.600098,6553.399902,6463.600098,6546.50,1062914700,6546.50
2014-10-30,6453.899902,6483.200195,6378.200195,6463.600098,815851600,6463.600098
2014-10-29,6402.200195,6475.399902,6402.200195,6453.899902,700842900,6453.899902
2014-10-28,6363.50,6412.00,6363.50,6402.200195,800681500,6402.200195
2014-10-27,6388.700195,6443.799805,6336.100098,6363.50,781565600,6363.50
2014-10-24,6419.200195,6419.200195,6372.399902,6388.700195,717827900,6388.700195
2014-10-23,6399.700195,6430.299805,6313.299805,6419.200195,840402100,6419.200195
2014-10-22,6372.299805,6401.50,6341.399902,6399.700195,727170300,6399.700195
2014-10-21,6267.100098,6372.299805,6229.399902,6372.299805,856658100,6372.299805
2014-10-20,6310.299805,6320.299805,6238.600098,6267.100098,723302900,6267.100098
2014-10-17,6195.899902,6313.00,6188.00,6310.299805,1106053200,6310.299805
2014-10-16,6211.600098,6283.00,6072.700195,6195.899902,1697447000,6195.899902
2014-10-15,6392.700195,6405.00,6211.600098,6211.600098,1137435900,6211.600098
2014-10-14,6366.200195,6403.399902,6304.299805,6392.700195,831098100,6392.700195
2014-10-13,6340.00,6387.399902,6294.600098,6366.200195,846365400,6366.200195
2014-10-10,6431.899902,6431.899902,6328.399902,6340.00,897708400,6340.00
2014-10-09,6482.200195,6544.200195,6425.200195,6431.899902,864389000,6431.899902
2014-10-08,6495.600098,6502.399902,6453.799805,6482.200195,822967200,6482.200195
2014-10-07,6563.700195,6563.799805,6495.600098,6495.600098,858099000,6495.600098
2014-10-06,6527.899902,6588.299805,6527.899902,6563.700195,722223000,6563.700195
2014-10-03,6446.399902,6542.899902,6446.399902,6527.899902,750613100,6527.899902
2014-10-02,6557.50,6557.700195,6446.399902,6446.399902,807089800,6446.399902
2014-10-01,6622.700195,6622.799805,6539.700195,6557.50,789707300,6557.50
2014-09-30,6646.600098,6658.899902,6601.600098,6622.700195,882273900,6622.700195
2014-09-29,6649.399902,6653.899902,6608.700195,6646.600098,564786600,6646.600098
2014-09-26,6639.700195,6664.00,6615.100098,6649.399902,589221500,6649.399902
2014-09-25,6706.299805,6726.399902,6621.50,6639.700195,927894000,6639.700195
2014-09-24,6676.100098,6707.299805,6652.00,6706.299805,793646000,6706.299805
2014-09-23,6773.600098,6777.299805,6647.200195,6676.100098,762840800,6676.100098
2014-09-22,6837.899902,6838.399902,6766.899902,6773.600098,675055200,6773.600098
2014-09-19,6819.299805,6876.00,6819.299805,6837.899902,1551957500,6837.899902
2014-09-18,6780.899902,6822.600098,6769.600098,6819.299805,644480400,6819.299805
2014-09-17,6792.200195,6816.899902,6780.899902,6780.899902,596526700,6780.899902
2014-09-16,6804.200195,6804.299805,6748.100098,6792.200195,592887700,6792.200195
2014-09-15,6807.00,6813.899902,6771.700195,6804.200195,529231800,6804.200195
2014-09-12,6799.600098,6832.200195,6799.399902,6807.00,552974800,6807.00
2014-09-11,6830.100098,6857.50,6764.899902,6799.600098,648015500,6799.600098
2014-09-10,6829.00,6847.799805,6800.00,6830.100098,585612100,6830.100098
2014-09-09,6834.799805,6846.200195,6812.50,6829.00,580798600,6829.00
2014-09-08,6855.100098,6855.100098,6773.799805,6834.799805,754127500,6834.799805
2014-09-05,6878.00,6885.00,6829.100098,6855.100098,596549800,6855.100098
2014-09-04,6873.600098,6904.899902,6866.299805,6878.00,689038700,6878.00
2014-09-03,6829.200195,6898.600098,6826.700195,6873.600098,674899700,6873.600098
2014-09-02,6825.299805,6849.299805,6812.299805,6829.200195,820230900,6829.200195
2014-09-01,6819.799805,6825.299805,6798.299805,6825.299805,404272400,6825.299805
2014-08-29,6805.799805,6828.899902,6782.600098,6819.799805,720978600,6819.799805
2014-08-28,6830.700195,6831.200195,6796.899902,6805.799805,498070100,6805.799805
2014-08-27,6822.799805,6830.700195,6813.200195,6830.700195,481233300,6830.700195
2014-08-26,6775.299805,6827.299805,6775.299805,6822.799805,538317700,6822.799805
2014-08-22,6777.700195,6784.600098,6746.399902,6775.299805,571522600,6775.299805
2014-08-21,6755.50,6780.700195,6752.700195,6777.700195,423431000,6777.700195
2014-08-20,6779.299805,6781.200195,6739.799805,6755.50,466211000,6755.50
2014-08-19,6741.299805,6782.899902,6740.700195,6779.299805,463536900,6779.299805
2014-08-18,6689.100098,6745.700195,6689.100098,6741.299805,413053500,6741.299805
2014-08-15,6685.299805,6742.799805,6685.299805,6689.100098,545581000,6689.100098
2014-08-14,6656.700195,6694.600098,6641.799805,6685.299805,512629300,6685.299805
2014-08-13,6632.399902,6664.299805,6626.00,6656.700195,527733500,6656.700195
2014-08-12,6632.799805,6643.700195,6612.50,6632.399902,448281800,6632.399902
2014-08-11,6567.399902,6645.799805,6567.399902,6632.799805,494367000,6632.799805
2014-08-08,6597.399902,6597.399902,6528.700195,6567.399902,645423400,6567.399902
2014-08-07,6636.200195,6649.100098,6589.799805,6597.399902,565630100,6597.399902
2014-08-06,6682.50,6682.50,6588.399902,6636.200195,803798800,6636.200195
2014-08-05,6677.50,6713.50,6671.50,6682.50,512852200,6682.50
2014-08-04,6679.200195,6715.600098,6669.899902,6677.50,522832700,6677.50
2014-08-01,6730.100098,6730.100098,6624.700195,6679.200195,695334800,6679.200195
2014-07-31,6773.399902,6797.100098,6716.299805,6730.100098,919865400,6730.100098
2014-07-30,6807.799805,6815.299805,6758.200195,6773.399902,692780400,6773.399902
