Date,Open,High,Low,Close,Volume,Adj Close
2014-05-14,5498.200195,5506.00,5474.00,5496.50,522418800,5496.50
2014-05-13,5448.399902,5504.600098,5448.399902,5498.200195,735278900,5498.200195
2014-05-12,5460.799805,5480.799805,5432.00,5448.399902,434238000,5448.399902
2014-05-09,5476.799805,5476.799805,5431.50,5460.799805,515920400,5460.799805
2014-05-08,5435.799805,5484.100098,5435.799805,5476.799805,552612200,5476.799805
2014-05-07,5481.399902,5481.399902,5417.399902,5435.799805,577690000,5435.799805
2014-05-06,5462.200195,5493.00,5462.200195,5481.399902,418272900,5481.399902
2014-05-05,5464.100098,5486.399902,5442.50,5462.200195,435416400,5462.200195
2014-05-02,5448.799805,5458.700195,5430.399902,5458.100098,533780800,5458.100098
2014-05-01,5489.100098,5500.700195,5439.299805,5448.799805,532032100,5448.799805
2014-04-30,5486.600098,5507.600098,5463.600098,5489.100098,630030900,5489.100098
2014-04-29,5536.100098,5554.50,5469.299805,5486.600098,674160400,5486.600098
2014-04-28,5531.00,5548.399902,5518.799805,5536.100098,542964500,5536.100098
2014-04-24,5517.799805,5537.799805,5517.799805,5531.00,610749400,5531.00
2014-04-23,5479.299805,5521.399902,5479.299805,5517.799805,486651400,5517.799805
2014-04-22,5454.200195,5482.700195,5452.399902,5479.299805,413499100,5479.299805
2014-04-17,5420.299805,5459.399902,5420.299805,5454.200195,532703200,5454.200195
2014-04-16,5388.200195,5424.799805,5386.799805,5420.299805,502673300,5420.299805
2014-04-15,5360.50,5407.899902,5360.50,5388.200195,512367100,5388.200195
2014-04-14,5428.600098,5428.600098,5358.899902,5358.899902,530090900,5358.899902
2014-04-11,5480.799805,5480.799805,5423.899902,5428.600098,565352600,5428.600098
2014-04-10,5463.799805,5503.50,5463.799805,5480.799805,655655700,5480.799805
2014-04-09,5410.600098,5477.399902,5410.600098,5463.799805,700599500,5463.799805
2014-04-08,5413.700195,5419.200195,5392.299805,5410.600098,480871800,5410.600098
2014-04-07,5422.799805,5422.799805,5391.299805,5413.700195,409277000,5413.700195
2014-04-04,5409.899902,5422.799805,5398.100098,5422.799805,483970700,5422.799805
2014-04-03,5403.299805,5419.299805,5403.299805,5409.899902,564013300,5409.899902
2014-04-02,5389.200195,5409.799805,5389.200195,5403.299805,614781900,5403.299805
2014-04-01,5394.799805,5400.600098,5350.50,5389.200195,631791100,5389.200195
2014-03-31,5366.899902,5416.00,5366.899902,5394.799805,611515200,5394.799805
2014-03-28,5350.100098,5372.50,5342.700195,5366.899902,709931000,5366.899902
2014-03-27,5376.799805,5376.799805,5322.200195,5350.100098,638887700,5350.100098
2014-03-26,5336.600098,5394.200195,5336.600098,5376.799805,701665500,5376.799805
2014-03-25,5346.899902,5346.899902,5310.700195,5336.600098,667344800,5336.600098
2014-03-24,5338.100098,5346.899902,5301.399902,5346.899902,561647600,5346.899902
2014-03-21,5294.00,5338.100098,5294.00,5338.100098,1206543900,5338.100098
2014-03-20,5355.600098,5355.600098,5288.50,5294.00,1040611700,5294.00
2014-03-19,5344.600098,5356.899902,5334.399902,5355.600098,000,5355.600098
2014-03-18,5317.600098,5362.200195,5317.600098,5344.600098,629180000,5344.600098
2014-03-17,5329.399902,5331.100098,5311.399902,5317.600098,580294700,5317.600098
2014-03-14,5412.600098,5412.600098,5329.399902,5329.399902,601098600,5329.399902
2014-03-13,5384.200195,5425.50,5384.200195,5412.600098,653265800,5412.600098
2014-03-12,5413.799805,5413.799805,5345.899902,5384.200195,702200200,5384.200195
2014-03-11,5411.399902,5433.399902,5404.399902,5413.799805,801106200,5413.799805
2014-03-10,5462.299805,5462.299805,5409.50,5411.50,608548800,5411.50
2014-03-07,5445.899902,5462.299805,5444.299805,5462.299805,596034100,5462.299805
2014-03-06,5446.200195,5446.200195,5422.700195,5445.899902,654488400,5445.899902
2014-03-05,5406.200195,5453.100098,5406.200195,5446.200195,830836600,5446.200195
2014-03-04,5382.700195,5408.200195,5369.50,5400.200195,687294300,5400.200195
2014-03-03,5404.799805,5404.799805,5340.299805,5384.299805,675589600,5384.299805
2014-02-28,5411.399902,5441.00,5401.600098,5404.799805,1005022500,5404.799805
2014-02-27,5437.00,5437.00,5406.200195,5411.399902,731139000,5411.399902
2014-02-26,5433.799805,5452.700195,5422.399902,5437.00,723598800,5437.00
2014-02-25,5440.200195,5461.700195,5427.299805,5433.799805,667759500,5433.799805
2014-02-24,5438.700195,5455.50,5425.100098,5440.200195,745483200,5440.200195
2014-02-21,5412.299805,5452.399902,5412.299805,5438.700195,756673200,5438.700195
2014-02-20,5408.200195,5441.50,5400.00,5412.299805,975732400,5412.299805
2014-02-19,5395.50,5421.00,5394.200195,5408.200195,805964000,5408.200195
2014-02-18,5382.899902,5396.600098,5379.700195,5392.799805,603902500,5392.799805
2014-02-17,5359.899902,5382.899902,5355.399902,5382.899902,571830000,5382.899902
2014-02-14,5308.100098,5356.299805,5308.100098,5356.299805,598877100,5356.299805
2014-02-13,5309.700195,5332.50,5303.399902,5308.100098,628083200,5308.100098
2014-02-12,5254.50,5310.100098,5254.50,5310.100098,722016500,5310.100098
2014-02-11,5222.100098,5261.899902,5204.799805,5254.50,496460700,5254.50
2014-02-10,5166.50,5222.100098,5166.50,5222.100098,522475700,5222.100098
2014-02-07,5131.399902,5168.600098,5131.399902,5166.50,662850400,5166.50
2014-02-06,5070.299805,5131.399902,5070.299805,5131.399902,563186900,5131.399902
2014-02-05,5097.100098,5111.299805,5052.200195,5070.299805,671930900,5070.299805
2014-02-04,5187.899902,5187.899902,5092.00,5097.100098,795704900,5097.100098
2014-02-03,5190.00,5198.299805,5163.399902,5187.899902,438428700,5187.899902
2014-01-31,5188.100098,5196.700195,5169.899902,5190.00,602911200,5190.00
2014-01-30,5229.100098,5229.100098,5161.50,5188.100098,654072200,5188.100098
2014-01-29,5175.100098,5229.00,5175.100098,5229.00,606921800,5229.00
2014-01-28,5240.899902,5240.899902,5158.899902,5175.100098,715211000,5175.100098
2014-01-24,5263.00,5278.600098,5240.899902,5240.899902,614734800,5240.899902
2014-01-23,5319.799805,5320.600098,5252.799805,5263.00,603622800,5263.00
2014-01-22,5331.50,5331.50,5285.399902,5319.799805,496237000,5319.799805
2014-01-21,5295.00,5331.50,5276.100098,5331.50,450256100,5331.50
2014-01-20,5305.899902,5306.399902,5259.899902,5295.00,000,5295.00
2014-01-17,5309.100098,5319.299805,5283.899902,5305.899902,548867400,5305.899902
2014-01-16,5245.399902,5309.100098,5245.399902,5309.100098,612858300,5309.100098
2014-01-15,5212.00,5256.100098,5212.00,5245.399902,536087300,5245.399902
2014-01-14,5292.100098,5292.100098,5207.50,5212.00,604656400,5212.00
2014-01-13,5312.399902,5318.00,5288.100098,5292.100098,394518800,5292.100098
2014-01-10,5324.399902,5324.399902,5306.299805,5312.399902,470881200,5312.399902
2014-01-09,5316.00,5324.399902,5295.399902,5324.399902,459116400,5324.399902
2014-01-08,5317.00,5353.00,5303.700195,5316.00,501838300,5316.00
2014-01-07,5324.899902,5346.299805,5314.299805,5317.00,499191400,5317.00
2014-01-06,5350.100098,5362.00,5317.399902,5324.899902,345323100,5324.899902
2014-01-03,5367.899902,5367.899902,5325.799805,5350.100098,314718600,5350.100098
2014-01-02,5352.200195,5383.399902,5352.200195,5367.899902,279295800,5367.899902
2013-12-31,5356.799805,5367.399902,5338.899902,5352.200195,265897600,5352.200195
2013-12-30,5324.100098,5356.799805,5324.100098,5356.799805,311508400,5356.799805
2013-12-27,5327.200195,5365.299805,5319.700195,5324.100098,228752700,5324.100098
2013-12-24,5291.899902,5329.700195,5291.899902,5327.200195,246763400,5327.200195
2013-12-23,5265.200195,5293.50,5257.399902,5291.899902,479644900,5291.899902
2013-12-20,5202.200195,5265.200195,5202.200195,5265.200195,1353735400,5265.200195
2013-12-19,5096.100098,5202.200195,5096.100098,5202.200195,824137800,5202.200195
2013-12-18,5103.200195,5115.600098,5093.299805,5096.100098,657348800,5096.100098
2013-12-17,5089.600098,5134.700195,5084.299805,5103.200195,626687600,5103.200195
2013-12-16,5098.399902,5101.200195,5059.700195,5089.600098,498762400,5089.600098
2013-12-13,5062.50,5098.399902,5047.50,5098.399902,654104400,5098.399902
2013-12-12,5104.299805,5115.700195,5028.200195,5062.50,919772900,5062.50
2013-12-11,5137.899902,5142.00,5104.200195,5104.299805,612009600,5104.299805
2013-12-10,5144.399902,5185.399902,5140.700195,5143.600098,751937300,5143.600098
2013-12-09,5186.00,5207.600098,5133.50,5144.399902,603803800,5144.399902
2013-12-06,5198.00,5198.600098,5154.600098,5186.00,533060500,5186.00
2013-12-05,5273.799805,5276.700195,5198.00,5198.00,895804100,5198.00
2013-12-04,5256.100098,5278.299805,5227.600098,5273.799805,693041600,5273.799805
2013-12-03,5279.50,5283.799805,5253.200195,5256.100098,692546800,5256.100098
2013-12-02,5320.00,5332.700195,5269.50,5279.50,579714100,5279.50
2013-11-29,5334.299805,5339.200195,5308.100098,5320.100098,626814500,5320.100098
2013-11-28,5332.899902,5367.100098,5332.899902,5334.299805,628909300,5334.299805
2013-11-27,5357.00,5362.399902,5332.899902,5332.899902,500314700,5332.899902
2013-11-26,5352.799805,5375.100098,5345.00,5357.00,950858000,5357.00
2013-11-25,5335.899902,5374.100098,5335.899902,5352.799805,581379600,5352.799805
2013-11-22,5288.299805,5352.600098,5288.299805,5335.899902,549508600,5335.899902
2013-11-21,5307.700195,5307.700195,5284.899902,5288.299805,725624300,5288.299805
2013-11-20,5352.899902,5352.899902,5296.200195,5307.700195,569291500,5307.700195
2013-11-19,5384.700195,5384.700195,5345.00,5352.899902,578273800,5352.899902
2013-11-18,5401.700195,5404.00,5357.399902,5384.700195,452285100,5384.700195
2013-11-15,5355.399902,5406.100098,5340.600098,5401.700195,567465400,5401.700195
2013-11-14,5319.200195,5377.799805,5319.200195,5355.399902,604708200,5355.399902
2013-11-13,5393.100098,5393.100098,5308.50,5319.200195,712534700,5319.200195
2013-11-12,5387.100098,5420.899902,5386.100098,5393.100098,593552500,5393.100098
2013-11-11,5400.700195,5439.200195,5372.600098,5387.100098,618963900,5387.100098
2013-11-08,5422.00,5422.00,5379.899902,5400.700195,596859000,5400.700195
2013-11-07,5420.600098,5427.200195,5409.100098,5422.00,649144300,5422.00
2013-11-06,5432.00,5433.799805,5406.00,5433.799805,596994900,5433.799805
2013-11-05,5390.50,5438.399902,5390.50,5432.00,410162500,5432.00
2013-11-04,5411.100098,5430.50,5388.799805,5390.50,480767600,5390.50
2013-11-01,5425.50,5425.899902,5405.399902,5411.100098,461718100,5411.100098
2013-10-31,5430.899902,5446.100098,5398.600098,5425.50,678068200,5425.50
2013-10-30,5415.50,5444.100098,5415.50,5430.899902,590433600,5430.899902
2013-10-29,5441.399902,5444.299805,5408.399902,5415.50,588199400,5415.50
2013-10-28,5386.299805,5457.299805,5386.299805,5441.399902,839390600,5441.399902
2013-10-25,5372.899902,5397.100098,5372.899902,5386.299805,708908100,5386.299805
2013-10-24,5356.100098,5384.50,5353.600098,5372.899902,525110300,5372.899902
2013-10-23,5373.100098,5402.399902,5355.00,5356.100098,682840900,5356.100098
2013-10-22,5351.799805,5380.399902,5351.799805,5373.100098,675367000,5373.100098
2013-10-21,5321.50,5366.100098,5321.50,5351.799805,536170100,5351.799805
2013-10-18,5283.200195,5326.50,5283.200195,5321.50,629824100,5321.50
2013-10-17,5262.899902,5294.100098,5262.899902,5283.100098,709873700,5283.100098
2013-10-16,5259.100098,5269.899902,5230.50,5262.899902,566346400,5262.899902
2013-10-15,5207.899902,5266.899902,5207.899902,5259.100098,000,5259.100098
2013-10-14,5230.899902,5230.899902,5186.799805,5207.899902,000,5207.899902
2013-10-11,5147.100098,5239.600098,5147.100098,5230.899902,571839000,5230.899902
2013-10-10,5153.00,5153.00,5126.799805,5147.100098,529167600,5147.100098
2013-10-09,5144.799805,5157.899902,5118.899902,5153.00,479794200,5153.00
2013-10-08,5161.100098,5165.600098,5126.700195,5149.399902,587783600,5149.399902
2013-10-07,5208.00,5214.200195,5146.100098,5161.100098,000,5161.100098
2013-10-04,5234.899902,5234.899902,5197.700195,5208.00,412505200,5208.00
2013-10-03,5215.600098,5260.299805,5213.799805,5234.899902,453704500,5234.899902
2013-10-02,5206.799805,5231.100098,5206.799805,5215.600098,510555600,5215.600098
2013-10-01,5218.899902,5243.100098,5201.799805,5206.799805,504449900,5206.799805
2013-09-30,5307.100098,5307.100098,5218.899902,5218.899902,561519700,5218.899902
2013-09-27,5294.50,5314.299805,5294.50,5307.100098,567079100,5307.100098
2013-09-26,5275.899902,5294.50,5249.299805,5294.50,471279100,5294.50
2013-09-25,5234.200195,5283.799805,5230.50,5275.899902,558598200,5275.899902
2013-09-24,5252.50,5252.50,5217.899902,5234.200195,491863600,5234.200195
2013-09-23,5276.700195,5276.700195,5227.399902,5252.50,509901900,5252.50
2013-09-20,5295.50,5295.50,5268.799805,5276.700195,1202889300,5276.700195
2013-09-19,5238.200195,5300.100098,5238.200195,5295.600098,1119779800,5295.600098
2013-09-18,5251.200195,5254.50,5227.700195,5238.100098,655820800,5238.100098
2013-09-17,5248.00,5263.399902,5227.600098,5251.200195,585161000,5251.200195
2013-09-16,5219.600098,5266.100098,5219.600098,5248.00,499429400,5248.00
2013-09-13,5242.50,5242.50,5208.200195,5219.600098,655170400,5219.600098
2013-09-12,5234.399902,5252.100098,5228.899902,5242.50,745320700,5242.50
2013-09-11,5201.200195,5234.399902,5201.200195,5234.399902,693858800,5234.399902
2013-09-10,5181.50,5212.399902,5181.50,5201.200195,549095900,5201.200195
2013-09-09,5145.00,5181.50,5145.00,5181.50,543698100,5181.50
2013-09-06,5142.50,5156.899902,5115.100098,5145.00,628791400,5145.00
2013-09-05,5161.600098,5172.100098,5116.399902,5142.50,650101900,5142.50
2013-09-04,5196.600098,5196.600098,5152.700195,5161.600098,702483700,5161.600098
2013-09-03,5188.299805,5207.700195,5187.700195,5196.600098,724788600,5196.600098
2013-09-02,5135.00,5191.100098,5126.600098,5188.299805,000,5188.299805
2013-08-30,5092.399902,5135.00,5075.899902,5135.00,871891200,5135.00
2013-08-29,5087.200195,5098.799805,5064.100098,5092.399902,781007200,5092.399902
2013-08-28,5141.200195,5141.200195,5076.399902,5087.200195,730863800,5087.200195
2013-08-27,5135.00,5143.799805,5108.899902,5141.200195,577509000,5141.200195
2013-08-26,5123.399902,5157.100098,5123.399902,5135.399902,619820800,5135.399902
2013-08-23,5078.100098,5142.100098,5078.100098,5123.399902,867507200,5123.399902
2013-08-22,5100.00,5100.00,5028.00,5075.700195,843953500,5075.700195
2013-08-21,5078.200195,5106.700195,5069.50,5100.00,621735000,5100.00
2013-08-20,5112.50,5112.50,5057.399902,5078.200195,635173200,5078.200195
2013-08-19,5113.899902,5127.399902,5098.799805,5112.50,650716900,5112.50
2013-08-16,5152.399902,5152.399902,5101.299805,5113.899902,699263800,5113.899902
